id,tipo_geometria,num_puntos,longitud,latitud,longitud_final,latitud_final,centro_longitud,centro_latitud,area_aproximada,cuadrante
1101,LineString,54,289328.8275,8673951.845,293661.866,8670751.177,291453.694446,8672233.344803,,NE
1102,LineString,112,296606.9835,8671606.8172,298580.3827,8671869.7924,297599.220701,8671738.12478,,NE
1103,LineString,14,298272.6961,8672004.8898,298362.6081,8671228.3705,298286.836393,8671593.496114,,NE
1104,LineString,3,298362.6081,8671228.3705,298594.2821,8671234.3875,298478.453179,8671231.050236,,NE
1105,LineString,33,298362.6081,8671228.3705,298594.2821,8671234.3875,298525.853176,8670929.447643,,NE
1106,LineString,64,296593.8824,8671684.4594,295713.1406,8671174.9339,296251.591221,8671353.022741,,NE
1107,LineString,12,295872.5104,8670569.3641,295633.6424,8671437.5876,295759.737828,8671005.265047,,NE
1108,LineString,17,295067.2416,8670268.4135,295872.5104,8670569.3641,295436.417592,8670462.824852,,NE
1109,LineString,291,289944.3936,8674323.7346,292107.777,8673350.9713,290961.687227,8673658.528549,,NE
1110,LineString,38,292107.777,8673350.9713,293487.4107,8674906.414,292858.260628,8674069.432434,,NE
1111,LineString,7,295422.3276,8670855.9994,295782.3012,8670942.0294,295602.492013,8670898.256875,,NE
1112,LineString,53,290760.9609,8673561.8251,289470.2631,8672742.3342,290058.199424,8673220.552418,,NE
1113,LineString,5,295040.0286,8670767.1979,295175.6962,8670799.8698,295107.597762,8670784.623554,,NE
1114,LineString,3,294896.8875,8670715.8179,294769.6499,8671137.2069,294833.212581,8670926.495358,,NE
1115,LineString,60,293757.1869,8670315.6816,294896.8875,8670715.8179,294329.662884,8670507.463063,,NE
1116,LineString,104,294047.812,8669178.0487,296044.4794,8668505.9459,295113.273779,8668611.960137,,NE
1117,LineString,20,294442.2278,8669048.0872,294676.8611,8670642.3116,294626.666539,8669832.795711,,NE
1118,LineString,6,293800.3495,8670108.1667,295067.2416,8670268.4135,294433.353837,8670191.841909,,NE
1119,LineString,11,291644.8385,8669463.1934,294666.8169,8669915.4968,293156.095819,8669686.941671,,NE
1120,LineString,96,291174.311,8672365.8001,292107.777,8673350.9713,291565.01905,8672928.471125,,NE
1121,LineString,28,288773.8209,8673157.7688,289328.8275,8673951.845,289019.357614,8673578.603921,,NE
1122,LineString,28,290071.2116,8671240.9246,291174.311,8672365.8001,290704.5586,8671724.905391,,NE
1123,LineString,95,290571.8575,8670385.3916,287272.8268,8673414.4094,289222.483176,8672343.831925,,NE
1124,LineString,5,292581.9172,8669596.9346,292488.2513,8669931.6207,292549.122171,8669768.279524,,NE
1125,LineString,2,292592.0405,8669514.4698,292581.9172,8669596.9346,292586.97885,8669555.7022,,NE
1126,LineString,3,292598.856,8669415.2766,292592.0405,8669514.4698,292595.303395,8669464.862882,,NE
1127,LineString,2,292604.5389,8669300.4539,292598.856,8669415.2766,292601.69745,8669357.86525,,NE
1128,LineString,3,292604.5389,8669300.4539,292623.6332,8669247.1587,292615.185162,8669274.182967,,NE
1129,LineString,233,290877.9792,8668177.4362,292623.6332,8669247.1587,292019.108375,8668222.857592,,NE
1130,LineString,15,282275.2513,8669352.1215,282547.1287,8668683.0844,282415.753507,8669019.079479,,NE
1131,LineString,30,290529.794,8668437.0085,290877.9792,8668177.4362,290674.449697,8668260.172613,,NE
1132,LineString,11,290877.9792,8668177.4362,290240.308,8668007.419,290562.491889,8668079.43065,,NE
1133,LineString,8,291528.5916,8670037.0555,291644.8385,8669463.1934,291598.761977,8669753.68176,,NE
1134,LineString,12,289900.8701,8670746.8423,289946.8272,8670359.3276,289936.852537,8670555.987535,,NE
1135,LineString,24,290239.8122,8670951.8729,287597.433,8670570.3984,288954.592367,8670622.92038,,NE
1136,LineString,276,275732.228,8675181.0282,287613.0181,8670485.6395,282381.760906,8674079.260693,,NE
1137,LineString,22,280790.205,8674597.329,280548.7578,8673016.5171,280588.674924,8673836.476552,,NE
1138,LineString,88,281946.4361,8670628.9491,283639.6082,8677229.2884,281979.484238,8674051.645146,,NE
1139,LineString,30,280894.468,8670365.0771,280548.9081,8673016.9973,280900.405164,8671717.648704,,NE
1140,LineString,34,280998.4793,8671287.966,282574.4867,8671463.6528,281807.736392,8671265.093402,,NE
1141,LineString,17,281054.0897,8671757.4675,282346.0015,8672358.1207,281700.194258,8672055.000834,,NE
1142,LineString,19,280673.76,8672785.9399,282172.9845,8673086.3735,281414.35605,8672983.223383,,NE
1143,LineString,58,280566.2994,8673740.7571,282193.834,8673527.6867,281386.22403,8673726.314931,,NE
1144,LineString,17,282121.5348,8676753.1712,282874.2213,8676120.3973,282502.089204,8676442.77414,,NE
1145,LineString,65,282172.9845,8673086.3735,282851.1341,8671249.3014,282438.417616,8672084.264874,,NE
1146,LineString,54,282172.9845,8673086.3735,282575.8451,8673985.2413,282275.083751,8673589.362875,,NE
1147,LineString,16,283178.7517,8671090.5587,283387.5096,8670816.1335,283266.347366,8670941.57393,,NE
1148,LineString,56,282851.1341,8671249.3014,283178.7517,8671090.5587,283017.91291,8671169.305803,,NE
1149,LineString,11,283140.1467,8675353.3627,282937.5148,8674515.6296,283081.964352,8674921.01026,,NE
1150,LineString,9,282874.2213,8676120.3973,283124.974,8675636.1363,283020.73411,8675888.995259,,NE
1151,LineString,60,281886.4455,8674226.3744,282554.8127,8670809.1353,281988.290154,8672499.242392,,NE
1152,LineString,7,282993.6833,8671129.1266,282995.1913,8670805.0316,282995.966511,8670967.089055,,NE
1153,LineString,22,284502.6528,8671506.503,283763.5893,8670328.9323,284155.202651,8670907.793526,,NE
1154,LineString,4,284144.3498,8670950.1607,283753.9638,8671140.9389,283956.245218,8671041.818718,,NE
1155,LineString,10,283762.6001,8670334.4796,283764.5078,8669792.2775,283767.167004,8670063.460066,,NE
1156,LineString,61,281946.4361,8670628.9491,283336.2521,8670691.1456,282638.984945,8670758.880257,,NE
1157,LineString,4,287489.5121,8666348.2402,287550.5374,8665997.1149,287529.984611,8666174.398097,,NE
1158,LineString,20,288577.0674,8665991.0827,286819.7003,8665183.825,287683.171862,8665627.889589,,NE
1159,LineString,9,288151.9127,8665761.9788,288396.5766,8665311.2053,288274.746497,8665536.871848,,NE
1160,LineString,4,288396.5766,8665311.2053,288757.0142,8664694.3172,288568.804679,8664997.049689,,NE
1161,LineString,4,286039.9184,8668042.4729,285727.8868,8668771.3642,285882.980227,8668406.557414,,NE
1162,LineString,4,286517.279,8666802.4822,286039.9184,8668042.4729,286280.83811,8667423.361103,,NE
1163,LineString,33,286096.4127,8666708.1446,285402.4309,8668183.4798,285741.794465,8667442.232536,,NE
1164,LineString,8,285531.5644,8667880.436,285369.9605,8667820.1523,285451.625259,8667846.747242,,NE
1165,LineString,57,287248.7466,8664256.8704,289353.109,8664327.0536,288245.949611,8664133.397921,,NE
1166,LineString,60,285742.2253,8666456.3032,286260.1202,8664325.2466,286058.861053,8665403.221254,,NE
1167,LineString,44,287248.7466,8664256.8704,287978.8604,8661199.8237,287361.878738,8662738.022621,,NE
1168,LineString,5,287137.1855,8664513.9646,287248.7466,8664256.8704,287197.159494,8664386.912751,,NE
1169,LineString,30,289346.9442,8663591.1057,290112.4317,8663650.9589,289735.068584,8663571.329517,,NE
1170,LineString,14,289265.9006,8646390.252,287095.1872,8649677.2188,288120.962353,8647978.853467,,NE
1171,LineString,59,287132.3253,8662496.6704,289346.9442,8663591.1057,288276.880019,8662978.106978,,NE
1172,LineString,23,287975.9573,8662815.5111,288457.8852,8661583.7871,288212.130485,8662196.397224,,NE
1173,LineString,42,286085.4053,8664001.9631,286854.7298,8664276.3076,286445.015555,8664219.673013,,NE
1174,LineString,16,284502.0143,8651914.8296,284160.5266,8651798.8067,284325.838477,8651866.540576,,NE
1175,LineString,10,289993.915,8650284.0293,287310.4745,8648672.881,288652.06473,8649478.67257,,NE
1176,LineString,19,284618.3761,8651842.7407,284502.0143,8651914.8296,284567.501561,8651891.13513,,NE
1177,LineString,6,284628.2256,8651778.2876,284618.3761,8651842.7407,284625.510415,8651810.967101,,NE
1178,LineString,11,288348.4225,8651949.5106,286843.4889,8651048.4776,287596.312635,8651498.396349,,NE
1179,LineString,20,287128.5426,8651523.5187,289778.8537,8647108.6123,288453.44285,8649315.911958,,NE
1180,LineString,8,287791.3704,8651615.1471,288460.0773,8650498.145,288125.60549,8651056.574687,,NE
1181,LineString,20,290304.064,8647429.889,288460.0773,8650498.145,289382.297268,8648964.160928,,NE
1182,LineString,6,286931.2978,8658223.8119,287097.5957,8658051.5595,287014.076908,8658137.31571,,NE
1183,LineString,93,285687.9791,8656283.9377,287678.7683,8658788.5847,286712.744335,8657520.526302,,NE
1184,LineString,39,281550.0511,8652259.624,282785.1407,8652939.5057,282227.24472,8652446.021497,,NE
1185,LineString,12,289450.5094,8655486.3503,287773.1965,8654314.9357,288610.583771,8654902.584619,,NE
1186,LineString,6,284591.2504,8653945.1929,284746.204,8654225.2575,284665.721692,8654087.138914,,NE
1187,LineString,15,289704.7294,8655646.7115,289450.5094,8655486.3503,289582.880981,8655556.724235,,NE
1188,LineString,45,285687.9791,8656283.9377,285345.983,8654392.6733,285396.136396,8655363.056916,,NE
1189,LineString,20,285277.4926,8655140.4292,286705.0162,8654588.9121,285994.132786,8654874.90697,,NE
1190,LineString,50,286875.3583,8655056.904,287128.5426,8651523.5187,286658.183292,8653250.368088,,NE
1191,LineString,72,283873.7399,8656309.0071,283569.1763,8654972.3788,283568.713755,8655657.804417,,NE
1192,LineString,28,286549.1538,8653857.2645,284894.3821,8653649.1619,285718.181078,8653832.716111,,NE
1193,LineString,36,284177.9564,8655336.4265,284746.204,8654225.2575,284548.106136,8654863.473157,,NE
1194,LineString,7,284958.8025,8666729.0593,285882.1481,8667139.2437,285420.444216,8666934.222782,,NE
1195,LineString,15,284303.3407,8667459.8876,284721.1374,8668205.8586,284539.250014,8667823.141845,,NE
1196,LineString,18,284746.204,8654225.2575,285722.5778,8654461.5879,285231.198615,8654360.465183,,NE
1197,LineString,32,286304.7888,8651957.7666,286019.5173,8652787.0893,286121.577226,8652364.017491,,NE
1198,LineString,19,283374.1165,8654607.4588,283244.4065,8653892.2131,283256.050462,8654254.331589,,NE
1199,MultiLineString,0,,,,,,,,Unknown
1200,LineString,22,275761.8798,8667407.8293,275665.271,8668633.4717,275603.814486,8667960.34656,,NE
1201,LineString,20,275774.0499,8667287.9787,275787.2004,8668602.1936,275730.453939,8667952.22889,,NE
1202,LineString,22,275127.8124,8662660.6656,276795.1102,8662135.0905,275928.037149,8662278.352488,,NE
1203,LineString,25,275824.5089,8661980.9313,276029.6118,8662640.6395,275892.139051,8662323.338158,,NE
1204,LineString,15,276029.6118,8662640.6395,276688.3637,8663306.5071,276337.280244,8662993.014951,,NE
1205,LineString,3,276849.1555,8662991.1442,276688.3637,8663306.5071,276768.710467,8663148.800616,,NE
1206,LineString,9,276757.9993,8663171.2271,276986.9214,8663184.1417,276872.47969,8663179.618034,,NE
1207,LineString,26,272770.6548,8662829.2908,273098.0095,8663942.3339,272977.824743,8663373.961676,,NE
1208,LineString,2,276243.3334,8661771.1636,275824.5089,8661980.9313,276033.92115,8661876.04745,,NE
1209,LineString,3,276688.3637,8663306.5071,276633.9853,8663413.8123,276661.182272,8663360.163638,,NE
1210,LineString,3,284741.0922,8654219.4307,284814.6248,8653949.5566,284777.858514,8654084.493654,,NE
1211,LineString,31,284814.6248,8653949.5566,285487.9878,8651390.7191,285153.742028,8652664.220209,,NE
1212,LineString,13,283569.1763,8654972.3788,283435.7003,8654733.0731,283504.552146,8654851.584696,,NE
1213,LineString,9,286071.5537,8652955.6845,286019.5173,8652787.0893,286052.769923,8652870.64314,,NE
1214,LineString,9,283435.7003,8654733.0731,283374.1165,8654607.4588,283401.478927,8654671.687607,,NE
1215,LineString,23,286304.7888,8651957.7666,286019.5173,8652787.0893,286153.717895,8652370.650961,,NE
1216,LineString,17,283374.1165,8654607.4588,283244.4065,8653892.2131,283361.538794,8654239.561552,,NE
1217,LineString,10,286304.7888,8651957.7666,286646.0761,8651371.2157,286479.494837,8651666.376884,,NE
1218,LineString,13,283244.4065,8653892.2131,283152.776,8653390.8771,283230.499385,8653632.163544,,NE
1219,LineString,47,274958.2807,8666225.7123,274938.8451,8665108.406,274982.448271,8665673.826826,,NE
1220,MultiLineString,0,,,,,,,,Unknown
1221,MultiLineString,0,,,,,,,,Unknown
1222,LineString,4,286852.3802,8665114.2303,287137.1855,8664513.9646,286994.625065,8664814.015279,,NE
1223,LineString,34,285568.2835,8663464.5365,285153.3234,8664621.3336,285419.256907,8664069.36421,,NE
1224,LineString,10,285213.6255,8663395.688,285223.4402,8661832.5231,285187.285485,8662612.876135,,NE
1225,LineString,20,286854.7298,8664276.3076,287137.1252,8664514.0923,286974.128721,8664417.379333,,NE
1226,LineString,53,288945.5331,8659862.0853,287978.8604,8661199.8237,288471.077887,8660538.636895,,NE
1227,LineString,8,287978.8604,8661199.8237,288457.8852,8661583.7871,288219.541558,8661390.377315,,NE
1228,LineString,12,287648.2506,8648114.6109,289851.6207,8649433.7976,288750.607337,8648773.077168,,NE
1229,LineString,59,285406.9594,8656592.8949,286931.2978,8658223.8119,286154.513041,8657420.444541,,NE
1230,LineString,14,287004.1727,8658885.9316,286931.2978,8658223.8119,286940.188979,8658560.750832,,NE
1231,LineString,4,288261.7322,8656820.6143,288559.332,8656888.0407,288410.371005,8656855.042551,,NE
1232,LineString,3,282876.6932,8653052.8759,282785.1407,8652939.5057,282830.850145,8652996.244474,,NE
1233,LineString,4,288559.332,8656888.0407,289057.7128,8657006.2565,288808.672306,8656946.52059,,NE
1234,LineString,5,282876.6932,8653052.8759,283152.776,8653390.8771,283015.016568,8653221.646614,,NE
1235,LineString,11,289576.7231,8655301.2565,287927.9173,8654138.1307,288751.568351,8654720.758824,,NE
1236,LineString,36,285857.1931,8654931.2802,286071.5537,8652955.6845,285851.714015,8653944.923697,,NE
1237,LineString,27,276245.7244,8668551.821,276333.7748,8667349.4879,276279.25232,8667951.35228,,NE
1238,LineString,14,280912.4461,8667705.1769,280549.7166,8667959.8117,280754.488844,8667886.269442,,NE
1239,LineString,5,274936.707,8666581.2887,274996.6722,8666232.933,274964.776059,8666406.820014,,NE
1240,LineString,2,275023.8777,8666590.3314,274936.707,8666581.2887,274980.29235,8666585.81005,,NE
1241,LineString,5,278986.6445,8666598.0691,279638.909,8666175.9661,279313.801101,8666388.622858,,NE
1242,LineString,29,280825.2787,8666560.2419,282280.8127,8665640.611,281520.418219,8666034.765004,,NE
1243,LineString,70,278391.5462,8666007.1409,279826.8709,8662591.0751,279094.486421,8664296.530567,,NE
1244,LineString,4,275060.7912,8662162.6554,274838.0223,8662296.7191,274954.354489,8662238.454143,,NE
1245,LineString,16,278863.2678,8666071.1659,279087.6874,8664496.653,278974.165634,8665283.727763,,NE
1246,LineString,8,276979.6371,8668634.186,277253.197,8668363.1666,277129.824012,8668517.629369,,NE
1247,LineString,13,277776.6869,8668304.43,277253.197,8668363.1666,277506.99131,8668309.514967,,NE
1248,LineString,4,280923.5891,8668135.7409,281012.1846,8668013.455,280967.957026,8668074.651953,,NE
1249,LineString,13,281012.1846,8668013.455,281123.616,8667821.1224,281074.060182,8667920.972483,,NE
1250,LineString,30,281123.616,8667821.1224,281240.526,8667111.1083,281215.210238,8667470.362353,,NE
1251,LineString,4,280271.8952,8666264.7234,280333.4027,8665819.8049,280302.580122,8666042.255677,,NE
1252,LineString,15,280387.1937,8666279.6448,280539.2086,8665988.6125,280463.958901,8666135.119368,,NE
1253,LineString,6,280539.2086,8665988.6125,280766.238,8664598.3437,280667.735128,8665297.72017,,NE
1254,LineString,30,280333.4027,8665819.8049,280207.4414,8663649.6405,280406.987304,8664714.821024,,NE
1255,LineString,19,281544.0418,8657277.9828,282229.3411,8658387.6627,281923.467437,8657787.307564,,NE
1256,LineString,43,282229.3411,8658387.6627,282202.0495,8661015.9863,282370.81147,8659688.735942,,NE
1257,LineString,67,281920.2079,8662903.1113,281051.1129,8664690.6786,281477.950671,8663790.987913,,NE
1258,LineString,13,282202.0495,8661015.9863,281920.2079,8662903.1113,282061.539352,8661959.61351,,NE
1259,LineString,36,281147.4059,8656327.7675,281544.0418,8657277.9828,281333.878467,8656811.776789,,NE
1260,LineString,6,280808.7698,8662480.0897,280635.8624,8663121.3357,280725.404805,8662801.486876,,NE
1261,LineString,55,281153.3508,8657406.5464,281305.7665,8658526.7646,281289.959153,8657954.002455,,NE
1262,LineString,84,283873.7399,8656309.0071,283014.429,8660347.2598,283880.718855,8658420.137735,,NE
1263,LineString,29,283652.2674,8659312.6292,283246.5711,8658481.6391,283398.995281,8658923.091829,,NE
1264,LineString,20,278237.9208,8665304.3528,279169.9392,8659539.612,278691.037275,8662419.826858,,NE
1265,LineString,17,278804.2698,8662436.9318,279267.6517,8659449.8893,279047.813087,8660943.848082,,NE
1266,LineString,4,274485.4821,8661854.5576,274385.0988,8662084.4795,274379.329919,8661943.739983,,NE
1267,LineString,13,273620.4799,8664305.1602,275177.7819,8663883.0993,274401.234945,8664102.53402,,NE
1268,LineString,47,273098.0095,8663942.3339,273269.0072,8665841.1188,273281.290441,8664888.399335,,NE
1269,LineString,15,275587.3673,8664681.9581,274431.9048,8661876.9415,274973.620462,8663296.574749,,NE
1270,LineString,58,285379.3689,8665225.5479,289025.9655,8667850.1987,287539.71808,8666241.096415,,NE
1271,LineString,59,282785.1407,8652939.5057,283850.2868,8651712.6283,283333.483139,8652342.442763,,NE
1272,LineString,75,288939.6249,8657991.3215,287629.1777,8655844.419,288112.499116,8657035.274601,,NE
1273,LineString,8,295063.6213,8656575.0202,295569.1968,8655882.0422,295311.768901,8656227.26877,,NE
1274,LineString,16,295095.2544,8655567.0923,293913.3136,8656152.38,294496.459344,8655889.649867,,NE
1275,LineString,41,293127.4252,8655671.4575,294307.8658,8655383.4049,293716.854693,8655512.610991,,NE
1276,LineString,51,285851.5612,8662309.1239,285568.2835,8663464.5365,285810.136482,8662914.417594,,NE
1277,LineString,44,285150.9551,8660171.1424,285600.8625,8661931.9346,285457.470259,8661051.092917,,NE
1278,LineString,25,286453.1018,8661156.1173,284765.0022,8660005.4252,285628.173373,8660537.608742,,NE
1279,LineString,34,285175.9673,8648068.2005,286823.8449,8649492.5202,285964.984035,8648826.260207,,NE
1280,LineString,10,288059.7738,8653506.252,288536.0372,8652741.4336,288304.137863,8653127.867319,,NE
1281,LineString,18,286575.9618,8655501.2107,287277.604,8654889.0671,286933.868981,8655202.404779,,NE
1282,LineString,15,288536.0372,8652741.4336,289993.915,8650284.0293,289261.067896,8651510.43808,,NE
1283,LineString,6,288516.7759,8651668.2081,287017.9714,8650763.911,287767.458289,8651215.918949,,NE
1284,LineString,10,290182.7581,8648891.0759,291835.5177,8646114.2509,291009.383243,8647502.790245,,NE
1285,LineString,8,290888.211,8648921.7469,291151.0291,8647938.4383,291019.71313,8648430.165826,,NE
1286,LineString,28,287020.478,8650759.8229,289547.1734,8646792.4663,288240.510871,8648736.532795,,NE
1287,LineString,28,291989.3273,8646206.8759,292862.1118,8644608.6743,292451.284749,8645421.560777,,NE
1288,LineString,10,290726.5211,8645454.4631,291989.3273,8646206.8759,291358.836872,8645829.153287,,NE
1289,LineString,9,285687.9791,8656283.9377,286575.9618,8655501.2107,286122.211982,8655882.000557,,NE
1290,LineString,8,287277.604,8654889.0671,287696.4284,8654400.5746,287485.069682,8654643.129856,,NE
1291,LineString,16,286875.3583,8655056.904,287498.4735,8654395.2204,287209.434728,8654752.95216,,NE
1292,LineString,2,287498.4735,8654395.2204,287628.9687,8654216.1405,287563.7211,8654305.68045,,NE
1293,LineString,175,290816.5638,8654147.0858,292269.9066,8647309.9459,292190.91356,8650992.277707,,NE
1294,LineString,28,291151.0291,8647938.4383,292269.2181,8647307.7118,291665.497011,8647573.26719,,NE
1295,LineString,54,295956.2017,8644875.6279,293761.6084,8642634.8767,294832.599259,8643767.800013,,NE
1296,LineString,16,295956.2017,8644875.6279,301427.3415,8640727.7815,298630.940084,8642728.171636,,NE
1297,LineString,46,290247.5842,8646278.4133,291622.715,8647576.9071,291081.117391,8646838.419866,,NE
1298,LineString,119,297484.1712,8653487.924,302533.9039,8646453.0975,299714.931033,8649851.350803,,NE
1299,LineString,29,290304.064,8647429.889,291362.2678,8645829.3377,290813.954045,8646615.864608,,NE
1300,LineString,92,301014.0459,8641903.7698,302760.9383,8643774.2275,301970.418817,8642907.005717,,NE
1301,LineString,98,309032.6716,8628296.64,303049.3525,8634124.0701,306107.751754,8631270.971981,,NE
1302,LineString,40,303048.9639,8634124.3122,302073.5091,8635795.4767,302546.401367,8634945.058232,,NE
1303,LineString,17,301014.0459,8641903.7698,298938.4959,8639763.0175,299978.001556,8640831.747446,,NE
1304,LineString,16,291151.0291,8647938.4383,289148.5978,8646220.6652,290058.03583,8647178.440342,,NE
1305,LineString,15,284160.5266,8651798.8067,283850.2868,8651712.6283,284005.081246,8651756.451481,,NE
1306,LineString,48,301427.3415,8640727.7815,305289.9027,8636197.7819,303630.3133,8638705.489068,,NE
1307,LineString,127,293861.2937,8643542.6032,297208.6359,8640717.5559,295505.118793,8642107.168207,,NE
1308,LineString,20,299310.1722,8645955.6565,298612.3244,8648097.3695,298961.919884,8647026.709474,,NE
1309,LineString,28,285379.5576,8651329.4248,284764.0696,8651785.882,285011.663899,8651485.142895,,NE
1310,LineString,22,284221.1422,8651419.9234,284785.4219,8651673.1814,284478.874112,8651597.568949,,NE
1311,LineString,15,283850.2868,8651712.6283,284221.1422,8651419.9234,284043.204701,8651575.810274,,NE
1312,LineString,13,295101.9546,8645769.1518,298932.7196,8644984.2923,297013.279644,8645310.635978,,NE
1313,LineString,8,284034.6033,8651595.5543,284160.5266,8651798.8067,284095.760666,8651698.520008,,NE
1314,LineString,22,297249.6805,8647207.4447,295956.2017,8644875.6279,296686.166806,8645993.505593,,NE
1315,LineString,25,299741.2189,8641922.5265,305289.9027,8636197.7819,302297.316925,8638901.700229,,NE
1316,LineString,28,301574.7154,8640634.1461,299866.7635,8639084.8703,300691.819533,8639898.673478,,NE
1317,LineString,58,298625.1117,8645274.1309,299310.1722,8645955.6565,298947.913317,8645632.557678,,NE
1318,LineString,34,300638.1612,8641515.5408,298527.1005,8644935.2829,299616.717436,8643250.394734,,NE
1319,LineString,9,293122.8179,8648635.8424,293220.7486,8648195.0621,293172.391056,8648415.595065,,NE
1320,LineString,115,295895.81,8648521.763,297391.0174,8647556.335,296654.966471,8648083.217444,,NE
1321,LineString,79,293903.2979,8647420.9351,295400.7987,8646862.0864,294688.008714,8647300.122445,,NE
1322,LineString,50,295432.4067,8640979.4339,298234.3072,8639878.8389,296880.972999,8640334.991762,,NE
1323,LineString,2,296937.5502,8640317.5029,297073.9802,8640547.4044,297005.7652,8640432.45365,,NE
1324,LineString,62,295432.4067,8640979.4339,293357.9283,8642882.6777,294121.303535,8641784.651884,,NE
1325,LineString,53,292463.8496,8650212.7618,293103.4549,8648708.758,292865.912021,8649552.319687,,NE
1326,MultiLineString,0,,,,,,,,Unknown
1327,LineString,58,291619.0846,8654985.2554,292471.8411,8655802.9137,292020.437877,8655421.357798,,NE
1328,LineString,41,291082.1859,8654169.5686,291173.8749,8654622.4567,291102.263166,8654415.722862,,NE
1329,LineString,5,284764.0696,8651785.882,284628.2256,8651778.2876,284696.147146,8651782.092914,,NE
1330,LineString,17,287629.1777,8655844.419,287141.3474,8655033.194,287404.211533,8655430.303509,,NE
1331,LineString,93,283152.776,8653390.8771,284591.2504,8653945.1929,283910.80383,8653549.849288,,NE
1332,LineString,6,287818.5863,8656721.2198,288261.7322,8656820.6143,288040.298487,8656770.294356,,NE
1333,LineString,47,292288.6686,8647388.9618,295956.2017,8644875.6279,294239.590061,8646335.745396,,NE
1334,LineString,131,298932.7196,8644984.2923,297107.6615,8646847.7823,298044.880454,8645953.38534,,NE
1335,LineString,148,297404.7763,8642822.0031,295432.4067,8640979.4339,296330.044435,8642232.347889,,NE
1336,MultiLineString,0,,,,,,,,Unknown
1337,LineString,99,302533.9039,8646453.0975,303872.793,8642281.0582,303213.84764,8644410.709178,,NE
1338,MultiLineString,0,,,,,,,,Unknown
1339,LineString,22,304863.0009,8643307.6186,302923.4754,8642407.44,303879.71295,8642898.183008,,NE
1340,LineString,15,294971.2599,8655524.0357,293913.3136,8656152.38,294411.413001,8655826.962873,,NE
1341,LineString,23,292471.8411,8655802.9137,293127.4252,8655671.4575,292809.387732,8655792.649818,,NE
1342,LineString,29,301861.4476,8637859.4721,302615.8735,8636259.0815,302234.20601,8637061.362005,,NE
1343,LineString,4,302748.1664,8637059.7689,302319.0569,8636705.4951,302533.611644,8636882.632007,,NE
1344,LineString,9,275571.7357,8688171.4129,276039.6243,8687862.3165,275813.116456,8688026.343489,,NE
1345,LineString,10,278955.8322,8684836.0939,278636.7579,8685060.0331,278793.080359,8684942.301064,,NE
1346,LineString,7,280316.744,8688317.5536,280981.6504,8688679.4572,280647.661568,8688501.370043,,NE
1347,LineString,34,274302.2991,8691221.1396,274642.9009,8690434.2537,274452.713643,8690821.007281,,NE
1348,LineString,20,278965.5913,8690019.1667,278150.5033,8689286.2614,278547.667635,8689663.616882,,NE
1349,LineString,24,277713.8677,8691657.3299,279308.5976,8689700.7211,278462.071572,8690639.155982,,NE
1350,LineString,4,280670.6783,8689804.1143,281058.0091,8690143.8462,280870.028815,8689968.634631,,NE
1351,LineString,5,278785.1813,8684623.7931,278463.619,8684047.2529,278629.18032,8684332.379606,,NE
1352,LineString,75,275949.6812,8690597.6091,277485.8235,8689896.845,276702.811824,8690121.15612,,NE
1353,LineString,34,274747.6967,8690667.2124,273192.5851,8690424.1237,273955.306981,8690635.55538,,NE
1354,LineString,9,281313.9264,8689828.7066,280859.9967,8690305.2569,281098.127402,8690089.252866,,NE
1355,LineString,18,279725.1921,8688024.5919,278853.416,8687074.82,279299.912987,8687538.136101,,NE
1356,LineString,19,280728.9624,8689027.1419,282137.5885,8690955.1358,281440.375392,8690031.661695,,NE
1357,LineString,8,278531.1581,8685651.7553,278860.5359,8686129.4727,278680.657537,8685900.359958,,NE
1358,LineString,9,278702.0473,8683846.5365,278023.3165,8683338.7962,278375.538768,8683577.801319,,NE
1359,LineString,10,278368.006,8683567.0089,278748.7937,8683112.6695,278541.009092,8683320.611459,,NE
1360,LineString,8,281704.8864,8690367.6395,282145.3671,8690007.7323,281912.556033,8690169.344782,,NE
1361,LineString,30,274476.204,8690217.6298,275509.9115,8690002.4337,275014.990541,8690090.311418,,NE
1362,MultiLineString,0,,,,,,,,Unknown
1363,LineString,2,276176.656,8689598.1386,276772.3174,8689146.6732,276474.4867,8689372.4059,,NE
1364,LineString,15,275667.2361,8688896.66,275080.1388,8688526.6211,275353.544642,8688793.006994,,NE
1365,LineString,28,280728.9624,8689027.1419,280186.2112,8687792.0278,280432.418626,8688407.232692,,NE
1366,LineString,31,274118.6902,8693140.6522,273426.0082,8691731.5535,273708.550625,8692451.751276,,NE
1367,LineString,41,273968.9091,8691729.8604,274220.9967,8692130.2628,274041.193658,8691968.623481,,NE
1368,LineString,48,277316.5087,8689515.6027,277985.0157,8688687.9506,277657.392234,8689103.425597,,NE
1369,LineString,69,277576.4742,8689732.5262,276157.8699,8688706.4626,276872.024246,8689211.143236,,NE
1370,LineString,71,275917.8143,8690645.7721,274821.6528,8690644.9966,275376.41191,8690666.810059,,NE
1371,LineString,20,281414.2623,8689966.14,282207.9537,8690442.0165,281882.116588,8690018.467933,,NE
1372,LineString,3,273556.2528,8691150.7766,273515.222,8691712.9913,273534.482755,8691431.790764,,NE
1373,LineString,9,274302.2991,8691221.1396,274220.9967,8692130.2628,274261.307631,8691675.647548,,NE
